;;;;;;;;;;;;;;
MarkaKodu;TipKodu;MarkaAdı;TipAdı;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013
86;1003;MASERATI;GRAN TURISMO MC STRADALE;0;0;0;0;0;0;5287975;4682618;4218055;3752286;3443065
86;1004;MASERATI;GRAN CABRIO;0;0;0;0;0;0;4896360;4293889;3827362;3400653;3106754
86;1005;MASERATI;QUATTROPORTE;0;0;0;0;0;0;0;0;2863013;2638787;2360056
86;1006;MASERATI;QUATTROPORTE S;0;0;0;0;0;0;0;0;2937503;2711702;2418658
86;1007;MASERATI;QUATTROPORTE GTS;0;0;0;0;0;0;0;5136551;4519309;4249536;3956518
86;1008;MASERATI;GRAN TURISMO SPORT;0;0;0;0;0;0;5107350;4475938;3705393;3283447;2960246
86;1009;MASERATI;GRAN TURISMO SPORT MC-SHIFT;0;0;0;0;0;0;5258075;4624438;4144574;3664390;3382212
86;1010;MASERATI;QUATTROPORTE S Q4;0;0;0;0;0;6326378;5437693;4827079;4218055;3961715;3664027
86;1011;MASERATI;GHIBLI DIESEL;0;0;0;0;0;0;0;3476664;3015474;2640847;2491062
86;1012;MASERATI;GHIBLI S RWD;0;0;0;0;0;0;0;3542101;3089057;2711670;2565159
86;1013;MASERATI;GHIBLI S Q4;0;0;0;0;0;0;4715628;3780078;3315291;2936531;2784954
86;1014;MASERATI;QUATTROPORTE DIESEL;0;0;0;0;0;5739864;4835306;4224631;3621310;3370997;3003843
86;1015;MASERATI;GRANCABRIO SPORT;0;0;0;0;0;0;5739871;4974813;0;0;0
86;1016;MASERATI;GHIBLI S V6 (410);0;0;0;0;0;0;4474637;3540836;0;0;0
86;1017;MASERATI;GHIBLI V6 (330);0;0;0;0;0;0;4415678;3510674;0;0;0
86;1018;MASERATI;LEVANTE V6 (350);0;0;7212213;6212003;5678308;4579556;3976724;3374223;0;0;0
86;1019;MASERATI;LEVANTE DIESEL V6 (275);0;0;0;7051469;5591619;4676466;4067448;3464578;0;0;0
86;1020;MASERATI;LEVANTE S V6 (430);0;0;0;7157334;6552931;5437784;4675561;4073178;0;0;0
86;1021;MASERATI;QUATTROPORTE DIESEL GRANLUSSO;0;0;0;0;0;5874886;4973882;4368683;0;0;0
86;1022;MASERATI;QUATTROPRTE DIESEL GRANSPORT;0;0;0;0;0;6029024;5137365;4525028;0;0;0
86;1023;MASERATI;QUATTROPORTE S Q4 GRANLUSSO;0;0;0;0;0;6934888;6031133;5429564;0;0;0
86;1024;MASERATI;QUATTROPORTE S Q4 GRANSPORT;0;0;0;0;0;7079832;6182664;5573643;0;0;0
86;1025;MASERATI;QUATTROPORTE GTS GRANLUSSO;0;0;0;0;0;7245219;6333360;5723906;0;0;0
86;1026;MASERATI;QUATTROPORTE GTS GRANSPORT;0;0;0;0;0;7381982;6478263;5874884;0;0;0
86;1027;MASERATI;GHIBLI DIESEL V6 275;0;0;0;5434689;5337685;4806828;4384272;0;0;0;0
86;1028;MASERATI;GHIBLI DIESEL GRANLUSSO V6 275;0;0;0;5932309;5391854;5107245;0;0;0;0;0
86;1029;MASERATI;GHIBLI DIESEL GRANSPORT V6 275;0;0;0;5932309;5424764;5107245;0;0;0;0;0
86;1030;MASERATI;GHIBLI S Q4 V6 430;0;0;0;6855804;6784068;6186095;0;0;0;0;0
86;1031;MASERATI;GHIBLI S Q4 GRANLUSSO V6 430;0;0;9939435;8561009;7745835;6393918;0;0;0;0;0
86;1032;MASERATI;GHIBLI S Q4 GRANSPORT V6 430;0;0;9939435;8561009;7736461;6363798;0;0;0;0;0
86;1033;MASERATI;LEVANTE DIESEL GRANLUSSO V6 275;0;0;0;8218925;6573526;4827079;0;0;0;0;0
86;1034;MASERATI;LEVANTE DIESEL GRANSPORT V6 275;0;0;0;8218925;6557517;4850673;0;0;0;0;0
86;1035;MASERATI;LEVANTE GRANLUSSO V6 350;0;0;8473518;7298389;6685962;4669924;0;0;0;0;0
86;1036;MASERATI;LEVANTE GRANSPORT V6 350;0;0;8473518;7298389;6710445;4700050;0;0;0;0;0
86;1037;MASERATI;LEVANTE S GRANLUSSO V6 430;0;0;10193052;8779448;8143559;5574158;0;0;0;0;0
86;1038;MASERATI;LEVANTE S GRANSPORT V6 430;0;0;10193052;8779448;8173390;5603761;0;0;0;0;0
86;1039;MASERATI;QUATTROPORTE DIESEL V6 275;0;0;0;9916799;7834552;6176110;0;0;0;0;0
86;1040;MASERATI;QUATTROPORTE DIESEL GRANLUSSO V6 275;0;0;0;11042298;8862471;7033991;0;0;0;0;0
86;1041;MASERATI;QUATTROPORTE DIESEL GRANSPORT V6 275;0;0;0;11034421;8734023;7230456;0;0;0;0;0
86;1042;MASERATI;QUATTROPORTE S Q4 V6 430;0;0;0;11330882;8918272;0;0;0;0;0;0
86;1043;MASERATI;QUATTROPORTE S Q4 GRANSPORT V6 430;0;0;12508192;10773517;9831723;0;0;0;0;0;0
86;1044;MASERATI;QUATTROPORTE GTS GRANLUSSO V8 510;0;0;0;0;10550904;0;0;0;0;0;0
86;1045;MASERATI;QUATTROPORTE GTS GRANSPORT V8 510;0;0;0;0;10708427;0;0;0;0;0;0
86;1046;MASERATI;QUATTROPORTE S Q4 GRANLUSSO V6 430;0;0;12508192;10773517;0;0;0;0;0;0;0
86;1047;MASERATI;LEVANTE TROFEO;0;0;14494063;12483985;0;0;0;0;0;0;0
86;1048;MASERATI;LEVANTE GTS;0;0;12672171;10914756;0;0;0;0;0;0;0
86;1049;MASERATI;GHIBLI TRAFEO;0;0;11956890;10298671;0;0;0;0;0;0;0
86;1050;MASERATI;GHIBLI MHEV 330 2.0;5203485;5681704;5214254;4692826;0;0;0;0;0;0;0
86;1051;MASERATI;GHIBLI MHEV 330 2.0 GRANLUSSO;0;0;5093072;4386750;0;0;0;0;0;0;0
86;1052;MASERATI;GHIBLI MHEV 330 2.0 GRANSPORT;0;0;5093072;4386750;0;0;0;0;0;0;0
86;1053;MASERATI;QUATTROPORTE TROFEO;0;0;14930229;0;0;0;0;0;0;0;0
86;1054;MASERATI;MC20;18968830;25013342;22955423;0;0;0;0;0;0;0;0
86;1055;MASERATI;LEVANTE HYBRID 330 GT;5170000;6101695;5599691;0;0;0;0;0;0;0;0
86;1056;MASERATI;GHIBLI HYBRID 330 GT;4179826;5681704;5214254;0;0;0;0;0;0;0;0
86;1057;MASERATI;LEVANTE V6 350 MODENA;0;9865507;9053843;0;0;0;0;0;0;0;0
86;1058;MASERATI;LEVANTE V6 430 MODENA S;9808851;11880656;10903201;0;0;0;0;0;0;0;0
86;1059;MASERATI;LEVANTE V8 580 TROFEO;13687019;16177460;14846493;0;0;0;0;0;0;0;0
86;1060;MASERATI;GHIBLI V6 350 MODENA;0;9024111;8281672;0;0;0;0;0;0;0;0
86;1061;MASERATI;GHIBLI V6 430 MODENA S;0;11045352;10136619;0;0;0;0;0;0;0;0
86;1062;MASERATI;GHIBLI V6 430 MODENA S Q4;9400963;11430509;10490089;0;0;0;0;0;0;0;0
86;1063;MASERATI;GHIBLI V8 580 TROFEO;11744698;14010709;12858009;0;0;0;0;0;0;0;0
86;1064;MASERATI;QUATTROPORTE V6 350 GT;0;11059503;10149606;0;0;0;0;0;0;0;0
86;1065;MASERATI;QUATTROPORTE V6 430 MODENA;0;13278866;12186375;0;0;0;0;0;0;0;0
86;1066;MASERATI;QUATTROPORTE V6 430 MODENA Q4;11254420;13575164;12458297;0;0;0;0;0;0;0;0
86;1067;MASERATI;QUATTROPORTE V8 580 TROFEO;14164983;16913271;15521768;0;0;0;0;0;0;0;0
86;1068;MASERATI;GRECALE HYBRID 300 GT;3883393;4061601;0;0;0;0;0;0;0;0;0
86;1069;MASERATI;GRECALE HYBRID 330 MODENA;5330500;4829761;0;0;0;0;0;0;0;0;0
86;1070;MASERATI;GRECALE V6 530 TROFEO;8945810;9366744;0;0;0;0;0;0;0;0;0
86;1071;MASERATI;MC20 CIELO;21830991;0;0;0;0;0;0;0;0;0;0
86;1072;MASERATI;GRAN TURISMO MODENA;13329658;0;0;0;0;0;0;0;0;0;0
86;1073;MASERATI;GRAN TURISMO TROFEO;16580794;0;0;0;0;0;0;0;0;0;0
89;1001;MAZDA;2 1.5 GO;0;0;0;0;0;0;0;0;0;278574;265327
89;1002;MAZDA;MX5 2.0 COUPE CABRIO RHT;0;0;0;0;0;0;0;0;0;678223;628685
89;1003;MAZDA;2 PLAY 1.5 OV;0;0;0;0;0;0;0;0;0;298391;285220
89;1004;MAZDA;3 SEDAN MIRAI 1.6 OV;0;0;0;0;0;0;0;0;0;0;371047
89;1005;MAZDA;3 SEDAN 1.6 DIZEL IMPRESSIVE;0;0;0;0;0;0;0;0;0;0;367735
89;1006;MAZDA;BT-50 CIFT KABIN K.NET 2.5 ENERGY 4x2;0;0;0;0;0;0;0;0;0;0;304955
89;1007;MAZDA;BT-50 CIFT KABIN K.NET 2.5 ENERGY 4x4;0;0;0;0;0;0;0;0;0;0;324821
89;1008;MAZDA;CX-5 REFLEX 2.0 SKY-G;0;0;0;0;0;0;0;0;0;603203;569070
89;1009;MAZDA;CX-5 POWER 2.0 SKY-G 4x4 AT;0;0;0;0;0;0;850011;776287;725361;639455;604482
89;1010;MAZDA;CX-5 REFLEX 2.2 SKY-D (150) AT;0;0;0;0;0;0;0;0;0;628612;595637
89;1011;MAZDA;CX-5 REFLEX 2.2 SKY-D (150) 4x4 AT;0;0;0;0;0;0;0;0;0;651434;618932
89;1012;MAZDA;CX-5 POWER 2.2 SKY-D (175) 4x4 AT;0;0;0;0;0;0;0;806843;754956;668312;635257
89;1013;MAZDA;3 SEDAN 1.6 COMFORT;0;0;0;0;0;0;0;0;0;0;342220
89;1014;MAZDA;5 1.6 DIZEL STYLE;0;0;0;0;0;0;0;0;0;0;386612
89;1015;MAZDA;5 1.6 DIZEL SPORT;0;0;0;0;0;0;0;0;0;447981;397427
89;1016;MAZDA;MX5 2.0 COUPE CABRIO ST;0;0;0;0;0;0;0;0;0;678223;629615
89;1017;MAZDA;6 SPORT 2.0 SKY-G;0;0;0;0;0;0;0;0;647276;579145;0
89;1018;MAZDA;3 SEDAN SKY-G 1.5 120 SOUL;0;0;0;0;641068;604106;589562;536912;487702;441372;0
89;1019;MAZDA;3 SEDAN SKY-G 1.5 120 MOTION;0;0;0;0;694851;646140;613317;561354;510449;461314;0
89;1020;MAZDA;3 SEDAN SKY-G 1.5 120 MOTION 6AT;0;0;0;0;729890;666510;632707;581722;530920;481125;0
89;1021;MAZDA;3 SEDAN SKY-G 1.5 120 REFLEX;0;0;0;0;729890;666762;633093;582516;531233;476765;0
89;1022;MAZDA;3 SEDAN SKY-G 1.5 120 REFLEX 6AT;0;0;0;0;766020;686982;653099;602138;551214;496590;0
89;1023;MAZDA;3 SEDAN SKY-G 1.5 120 POWER 6AT;0;0;0;0;988378;704209;670353;620114;568897;513016;0
89;1024;MAZDA;3 SEDAN SKY-G 1.5 120 POWER SENSE 6AT;0;0;0;0;1039345;710827;675841;626907;574957;520765;0
89;1025;MAZDA;3 HB SKY-G 1.5 120 MOTION;0;0;0;0;694851;622900;589562;536927;487684;441372;0
89;1026;MAZDA;3 HB SKY-G 1.5 120 MOTION 6AT;0;0;0;0;729859;646284;613317;561285;510507;460221;0
89;1027;MAZDA;3 HB SKY-G 1.5 120 REFLEX;0;0;0;0;729859;666762;632668;581397;530816;476727;0
89;1028;MAZDA;3 HB SKY-G 1.5 120 REFLEX 6AT;0;0;0;0;766020;689689;657339;601795;552206;496539;0
89;1029;MAZDA;3 HB SKY-G 1.5 120 POWER 6AT;0;0;0;0;988378;706039;669334;618978;570193;513094;0
89;1030;MAZDA;3 HB SKY-G 1.5 120 POWER SENSE 6AT;0;0;0;0;1039345;710739;676868;625935;575416;519660;0
89;1031;MAZDA;CX-3 1.5 SKY-D MOTION;0;0;0;813113;741436;598751;565450;513840;460431;0;0
89;1032;MAZDA;CX-3 1.5 SKY-D REFLEX;0;0;0;863925;775090;612189;578343;527478;477518;0;0
89;1033;MAZDA;CX-3 1.5 SKY-D 4x4 MOTION AT;0;0;0;889712;787573;635744;602575;551240;501967;0;0
89;1034;MAZDA;CX-3 1.5 SKY-D 4x4 REFLEX AT;0;0;0;941027;829141;666639;632584;582767;531280;0;0
89;1035;MAZDA;CX-3 1.5 SKY-D 4x4 POWER AT;0;0;0;984627;902441;761247;663274;612358;561402;0;0
89;1036;MAZDA;CX-3 1.5 SKY-D 4x4 POWER SENSE AT;0;0;0;1030766;967921;805767;743668;663274;634622;0;0
89;1037;MAZDA;6 2.0 SKY-G POWER AT;0;0;0;0;0;1016111;880999;700553;613317;0;0
89;1038;MAZDA;MX-5 1.5 SKY-G POWER SENSE;1057980;1077814;989132;740779;723343;709956;658725;654462;0;0;0
89;1039;MAZDA;MX-5 2.0 SKY-G POWER SENSE;0;0;0;0;0;0;0;670078;0;0;0
89;1040;MAZDA;MX-5 1.5 SKY-G MOTION;0;0;0;0;0;680149;629534;623256;0;0;0
89;1041;MAZDA;MX-5 1.5 SKY-G POWER;0;0;977422;720405;703082;686386;665166;639806;0;0;0
89;1042;MAZDA;3 SEDAN 1.5 SKY-D REFLEX;0;0;0;0;936906;692353;639891;589562;0;0;0
89;1043;MAZDA;3 SEDAN 1.5 SKY-D MOTION AT;0;0;0;0;936906;691290;657457;606533;0;0;0
89;1044;MAZDA;3 SEDAN 1.5 SKY-D REFLEX AT;0;0;0;0;975481;720861;674089;623163;0;0;0
89;1045;MAZDA;3 SEDAN 1.5 SKY-D POWER AT;0;0;0;0;1029278;760620;689690;641356;0;0;0
89;1046;MAZDA;3 SEDAN 1.5 SKY-D POWER SENSE AT;0;0;0;0;886590;805767;701545;650663;0;0;0
89;1047;MAZDA;3 HB 1.5 SKY-D REFLEX;0;0;0;0;936730;708411;673838;589562;0;0;0
89;1048;MAZDA;3 HB 1.5 SKY-D MOTION AT;0;0;0;0;936730;689937;657374;606533;0;0;0
89;1049;MAZDA;3 HB 1.5 SKY-D REFLEX AT;0;0;0;0;975452;720835;672818;623503;0;0;0
89;1050;MAZDA;3 HB 1.5 SKY-D POWER AT;0;0;0;0;1029277;760618;689690;638536;0;0;0
89;1051;MAZDA;3 HB 1.5 SKY-D POWER SENSE AT;0;0;0;0;892706;805874;700641;649881;0;0;0
89;1052;MAZDA;6 2.2 SKY-D POWER SENSE AT;0;0;0;0;0;0;0;714041;647276;0;0
89;1053;MAZDA;6 SW 2.2 SKY-D 4x4 POWER SENSE AT;0;0;0;0;0;0;0;732146;662536;0;0
89;1054;MAZDA;3 SEDAN 1.5 SKY-D MOTION;0;0;0;0;899047;672396;640473;0;0;0;0
89;1055;MAZDA;3 HB 1.5 SKY-D MOTION;0;0;0;0;899053;671724;637221;0;0;0;0
89;1056;MAZDA;CX-3 1.5 SKY-D 4x4 POWER SENSE PLUS AT;0;0;0;1020119;996500;837953;743668;0;0;0;0
89;1057;MAZDA;MX-5 1.5 SKY-G POWER SPORT;0;0;0;0;0;771267;727623;700561;0;0;0
89;1058;MAZDA;MX-5 2.0 SKY-G POWER SPORT;0;0;0;0;0;867946;800055;747987;0;0;0
89;1059;MAZDA;MX-5 RF 1.5 SKY-G MOTION;0;0;0;0;0;747398;684325;0;0;0;0
89;1060;MAZDA;MX-5 RF 1.5 SK-G POWER SENSE;1134490;1172623;1076142;802574;786138;778312;716672;0;0;0;0
89;1061;MAZDA;MX-5 RF 2.0 SKY-G POWER SENSE;0;0;0;0;0;867838;798333;0;0;0;0
89;1062;MAZDA;CX-5 POWER SENSE 2.0 SKY-G 4x4 AT;1665888;1817394;1667861;1230517;1219030;1041881;866927;0;0;0;0
89;1063;MAZDA;MX-5 1.5 SKY-G POWER SENSE NAPA;0;0;1020859;733978;716543;679418;0;0;0;0;0
89;1064;MAZDA;MX-5 1.5 SKY-G POWER SENSE TASARIM;0;0;0;0;0;753289;0;0;0;0;0
89;1065;MAZDA;MX-5 RF 1.5 SKY-G POWER SPORT;0;0;0;0;0;773605;0;0;0;0;0
89;1066;MAZDA;MX-5 RF 2.0 AT SKY-G POWER SENSE;0;0;1599937;1168940;831417;723654;0;0;0;0;0
89;1067;MAZDA;MX-5 RF 2.0 AT SKY-G POWER SENSE TASARIM;0;0;0;0;0;766366;0;0;0;0;0
89;1068;MAZDA;MX-5 RF 1.5 SKY-G POWER SENSE TASARIM;0;0;0;0;0;760789;0;0;0;0;0
89;1069;MAZDA;6 2.0 SKY-G POWER SENSE AT;0;1750595;1606559;1173765;1140066;1058154;0;0;0;0;0
89;1070;MAZDA;CX-5 POWER SENSE PLUS 2.0 SKY-G 4x4 AT;1679448;1841564;1690044;1236568;1199348;0;0;0;0;0;0
89;1071;MAZDA;MX-5 2.0 SKY-G 30TH ANNIVERSARY;0;0;0;0;1048229;0;0;0;0;0;0
89;1072;MAZDA;MX-5 1.5 SKY-G 100. YIL;0;1112733;1021179;761734;0;0;0;0;0;0;0
89;1073;MAZDA;MX-5 1.5 SKY-G POWER SENSE I-ACTIVSENSE NAPA;0;0;1037267;798142;0;0;0;0;0;0;0
89;1074;MAZDA;MX-5 1.5 SKY-G POWER SENSE SVP;0;0;1061923;770907;0;0;0;0;0;0;0
89;1075;MAZDA;MX-5 2.0 SKY-G POWER SENSE SVP;0;0;1599937;1168282;0;0;0;0;0;0;0
89;1076;MAZDA;MX-5 RF 1.5 SKY-G POWER SENSE SVP;0;0;1157260;838898;0;0;0;0;0;0;0
89;1077;MAZDA;MX-5 RF 1.5 SKY-G POWER;0;0;1037580;792276;0;0;0;0;0;0;0
89;1078;MAZDA;2 1.5 SKY-G REFLEX AT;0;0;778574;667359;0;0;0;0;0;0;0
89;1079;MAZDA;2 1.5 SKY-G POWER AT;0;0;794410;684652;0;0;0;0;0;0;0
89;1080;MAZDA;2 1.5 SKY-G POWER SENSE AT;0;889150;815993;699893;0;0;0;0;0;0;0
89;1081;MAZDA;CX-5 2.0 SKY-G 4x4 AT POWER SENSE 100. YIL;0;0;1727007;0;0;0;0;0;0;0;0
89;1086;MAZDA;MX-5 1.5 SKY-G POWER SENSE TERRACOTA;1098800;1193082;0;0;0;0;0;0;0;0;0
89;1087;MAZDA;MX-5 1.5 SKY-G POWER SENSE i-ACTIVESENSE;1098800;1193128;0;0;0;0;0;0;0;0;0
89;1088;MAZDA;MX-5 RF 1.5 SKY-G POWER SENSE TERRACOTA;1174000;1193077;0;0;0;0;0;0;0;0;0
89;1089;MAZDA;MX-5 RF 1.5 SKY-G POWER SENSE i-ACTIVESENSE;1174000;1193077;0;0;0;0;0;0;0;0;0
89;1090;MAZDA;CX-5 POWER SENSE SPORT 2.0 SKY-G 4x4 AT;1671538;1731206;0;0;0;0;0;0;0;0;0
89;1091;MAZDA;2 1.6 CD DIZEL;0;0;0;0;0;0;0;0;0;0;0
89;392;MAZDA;MX5 2.0;0;0;0;0;0;0;0;0;0;0;0
89;395;MAZDA;2 1.3 HB MID;0;0;0;0;0;0;0;0;0;0;0
89;396;MAZDA;2 1.3 HB HIGH;0;0;0;0;0;0;0;0;0;0;0
89;397;MAZDA;2 1.5 HB HIGH;0;0;0;0;0;0;0;0;0;0;0
89;398;MAZDA;3 1.6 SEDAN BASE;0;0;0;0;0;0;0;0;0;0;0
89;399;MAZDA;3 1.6 SEDAN BASE OV;0;0;0;0;0;0;0;0;0;0;0
89;400;MAZDA;3 1.6 SEDAN TOURING;0;0;0;0;0;0;0;0;0;0;0
89;401;MAZDA;3 1.6 SEDAN TOURING OV;0;0;0;0;0;0;0;0;0;0;0
89;402;MAZDA;3 1.6 SEDAN SPORT OV;0;0;0;0;0;0;0;0;0;0;0
89;403;MAZDA;3 1.6 HB BASE;0;0;0;0;0;0;0;0;0;0;0
89;404;MAZDA;3 1.6 HB BASE OV;0;0;0;0;0;0;0;0;0;0;0
89;405;MAZDA;3 1.6 HB TOURING;0;0;0;0;0;0;0;0;0;0;0
89;406;MAZDA;3 1.6 HB TOURING OV;0;0;0;0;0;0;0;0;0;0;0
89;407;MAZDA;3 1.6 HB SPORT OV;0;0;0;0;0;0;0;0;0;0;0
89;408;MAZDA;6 2.0 SEDAN BASE;0;0;0;0;0;0;0;0;0;0;0
89;409;MAZDA;6 2.0 SEDAN MID;0;0;0;0;0;0;0;0;0;0;0
89;410;MAZDA;6 2.0 SEDAN MID OV;0;0;0;0;0;0;0;0;0;0;0
89;411;MAZDA;BT-50 CIFT KABIN KAMYONET DE 2.5 HIGH;0;0;0;0;0;0;0;0;0;0;0
89;412;MAZDA;BT-50 CIFT KABIN K.NET DE 2.5 HIGH 4x4;0;0;0;0;0;0;0;0;0;0;0
89;413;MAZDA;RX8 1.3 40TH ANNIVERSARY LIMITED EDITION;0;0;0;0;0;0;0;0;0;0;0
89;414;MAZDA;2 1.3 GO;0;0;0;0;0;0;0;0;0;0;0
89;415;MAZDA;2 1.3 PLAY;0;0;0;0;0;0;0;0;0;0;0
89;416;MAZDA;2 1.5 PLAY;0;0;0;0;0;0;0;0;0;0;0
89;417;MAZDA;6 2.0 COMFORT;0;0;0;0;0;0;0;0;0;0;0
89;418;MAZDA;6 2.0 DYNAMIC;0;0;0;0;0;0;0;0;0;0;0
89;419;MAZDA;6 2.0 DYNAMIC OV;0;0;0;0;0;0;0;0;0;0;0
89;420;MAZDA;6 2.0 DYNAMIC+;0;0;0;0;0;0;0;0;0;0;0
89;421;MAZDA;6 2.0 DYNAMIC+ OV;0;0;0;0;0;0;0;0;0;0;0
89;422;MAZDA;6 2.0 EXCLUSIVE OV;0;0;0;0;0;0;0;0;0;0;0
89;423;MAZDA;2 1.5 FUN OV;0;0;0;0;0;0;0;0;0;0;0
89;424;MAZDA;2 1.5 FUN+ OV;0;0;0;0;0;0;0;0;0;0;0
89;425;MAZDA;2 1.5 GO OV;0;0;0;0;0;0;0;0;0;291824;278606
89;426;MAZDA;2 1.5 GO SPORT;0;0;0;0;0;0;0;0;0;0;0
89;427;MAZDA;RX8 1.3 REVOLUTION;0;0;0;0;0;0;0;0;0;0;0
89;428;MAZDA;3 SEDAN TOURING 1.6 (105);0;0;0;0;0;0;0;0;0;0;348903
89;429;MAZDA;3 SEDAN TOURING 1.6 (105) OV;0;0;0;0;0;0;0;0;0;0;361188
89;430;MAZDA;3 SEDAN IMPRESSIVE 1.6 (105);0;0;0;0;0;0;0;0;0;0;355510
89;431;MAZDA;3 SEDAN IMPRESSIVE 1.6 (105) OV;0;0;0;0;0;0;0;0;0;0;367760
89;432;MAZDA;3 HB TOURING 1.6 (105);0;0;0;0;0;0;0;0;0;0;344668
89;433;MAZDA;3 HB TOURING 1.6 (105) OV;0;0;0;0;0;0;0;0;0;0;357139
89;434;MAZDA;3 HB IMPRESSIVE 1.6 (105);0;0;0;0;0;0;0;0;0;0;354574
89;435;MAZDA;3 HB IMPRESSIVE 1.6 (105) OV;0;0;0;0;0;0;0;0;0;0;407002
89;436;MAZDA;3 MPS 2.3;0;0;0;0;0;0;0;0;0;0;0
89;437;MAZDA;MX5 2.0 RHT 6AT;0;0;0;0;0;0;0;0;0;678223;628685
89;438;MAZDA;RX-8 R3 RENESIS;0;0;0;0;0;0;0;0;0;0;0
89;439;MAZDA;CX-9 3.7 SPORT 6AT;0;0;0;0;0;0;0;0;0;0;579148
89;440;MAZDA;BT-50 CIFT KABIN K.NET ENERGY 3.0 4x4 OV;0;0;0;0;0;0;0;0;0;0;331454
89;441;MAZDA;3 SEDAN 1.6 DIZEL COMFORT;0;0;0;0;0;0;0;0;0;0;347964
89;442;MAZDA;3 SEDAN 1.6 DIZEL TOURING;0;0;0;0;0;0;0;0;0;0;357474
89;443;MAZDA;3 HB 1.6 DIZEL TOURING;0;0;0;0;0;0;0;0;0;0;0
89;444;MAZDA;6 2.0 SPORT OV (155);0;0;0;0;0;0;0;0;0;0;496423
89;445;MAZDA;5 2.0 MZR GRADE-C 6MT;0;0;0;0;0;0;0;0;0;0;0
89;447;MAZDA;BT-50 CIFT KABIN K.NET2.5  ACTIVE 4x4;0;0;0;0;0;0;0;0;0;0;311638
90;1002;MERCEDES;GLK 220 CDI;0;0;0;0;0;0;0;0;0;0;0
90;101;MERCEDES;SLK 200 1.8;0;0;0;0;0;0;0;0;0;0;1196628
90;102;MERCEDES;SLK 250 1.8;0;0;0;0;0;0;0;0;0;0;1255448
90;1025;MERCEDES;SPRINTER OTOBUS 415 CDI 19+1 OS419AC-E5;0;0;0;0;0;0;0;0;0;0;535419
90;1026;MERCEDES;SPRINTER OTOBUS 415 CDI 19+1 OBS419AC-E5;0;0;0;0;0;0;0;0;0;0;523179
90;1027;MERCEDES;SPRINTER OTOBUS 415 CDI 19+1 OBS419-E5;0;0;0;0;0;0;0;0;0;0;487243
90;1028;MERCEDES;SPRINTER OTOBUS 415 CDI 22+1 OBS422-E5;0;0;0;0;0;0;0;0;0;0;497402
90;1029;MERCEDES;SPRINTER OTOBUS 415 CDI 22+1 OBS422AC-E5;0;0;0;0;0;0;0;0;0;0;531498
90;103;MERCEDES;CL 500 4MATIC BLUEEFFICIENCY;0;0;0;0;0;0;0;0;0;0;2756571
90;1030;MERCEDES;SPRINTER OTOBUS 415 CDI 17+1 SBS417-E5;0;0;0;0;0;0;0;0;0;0;516771
90;1031;MERCEDES;SPRINTER OTOBUS 415 CDI 17+1 SBS417AC-E5;0;0;0;0;0;0;0;0;0;0;549166
90;1032;MERCEDES;SPRINTER OTOBUS 515 CDI 19+1 S519AC E5;0;0;0;0;0;0;0;0;0;0;520695
90;1033;MERCEDES;SPRINTER MINIBUS 315 CDI 14+1 SB314 E5;0;0;0;0;0;0;0;0;0;0;431474
90;1034;MERCEDES;SPRINTER PANELVAN KAMYON 415 CDI NP46 E5;0;0;0;0;0;0;0;0;0;0;407967
90;1035;MERCEDES;SPRINTER OTOBUS 315 CDI 16+1 SX316AC E5;0;0;0;0;0;0;0;0;0;0;0
90;1036;MERCEDES;SPRINTER MINIBUS 315 CDI 13+1 SX13AC E5;0;0;0;0;0;0;0;0;0;0;502409
90;1037;MERCEDES;SPRINTER MINIBUS 315 CDI 14+1 SX314AC E5;0;0;0;0;0;0;0;0;0;0;554008
90;1038;MERCEDES;SPRINTER OTOBUS 515 CDI 22+1 S522AC E5;0;0;0;0;0;0;0;0;0;0;532428
90;1039;MERCEDES;SPRINTER OTOBUS 415 CDI 16+1 SS316AC E5;0;0;0;0;0;0;0;0;0;0;548773
90;104;MERCEDES;C 180K 1.6 BLUEFFICIENCY START;0;0;0;0;0;0;0;0;0;0;0
90;1040;MERCEDES;SPRINTER PANELVAN 516 CDI NPO52Y E5;0;0;0;0;0;0;0;0;0;0;0
90;1041;MERCEDES;SPRINTER OTOBUS 415 CDI 19+1 SS419AC E5;0;0;0;0;0;0;0;0;0;0;589744
90;1042;MERCEDES;SPRINTER OTOBUS 415 CDI 16+1 SS416AC E5;0;0;0;0;0;0;0;0;0;0;575102
90;1043;MERCEDES;SPRINTER OTOBUS 415 CDI 16+1 SBS316 E5;0;0;0;0;0;0;0;0;0;0;484665
90;1044;MERCEDES;SPRINTER OTOBUS 415 CDI 16+1 SBS316AC E5;0;0;0;0;0;0;0;0;0;0;524596
90;1045;MERCEDES;SPRINTER PANELVAN 316 CDI NPO32 E5;0;0;0;0;0;0;0;0;0;0;387984
90;1046;MERCEDES;SPRINTER MINIBUS 315 CDI 14+1 SB314AC E5;0;0;0;0;0;0;0;0;0;0;468754
90;1047;MERCEDES;SPRINTER OTOBUS 315 CDI 16+1 OB316AC E5;0;0;0;0;0;0;0;0;0;0;474204
90;1048;MERCEDES;SPRINTER PANELVAN 315 CDI NP33 E5;0;0;0;0;0;0;0;0;0;0;412322
90;1049;MERCEDES;SPRINTER PANELVAN 316 CDI NPO33 E5;0;0;0;0;0;0;0;0;0;0;0
